id,a28,a29,a30,a31,a32,a33,a34,a35
47d96ef30b46f2c49393dda0458a28ba,9.82,0,1,0,575,0,1,0
0f2c70a8127123c57010a8dbd142f52a,132.57,120.992,2,2,69,69.594,1,2
3eb681e2e5418bcae0d9070981658467,95510.8912,92345.643,7,15,36782.29,33401.676,4,8
85f4ad789070866117607050c18fb3f0,0,0,0,0,0,0,0,0
f0f188032004f0b18e62b698dff28ebe,10356.80048,19885.267,7,4,2985.975,1575,9,2
ae176a481139013a5d360b8e0a7b8828,294.6,665,2,4,1207.5,1102.5,4,4
f5f886cbbf2794097bb9be2a358db525,0,0,0,0,0,0,0,0
87a4ada34e2b3210e385c6b3f920f2eb,0,0,0,0,0,0,0,0
d45d0b1d48a5a8d265f155fcfda83731,0,0,0,0,0,0,0,0
05ad17df36e967571d6e52e2b615bcad,7757.8,950,4,2,5175,1575,2,1
22822b71f036d6355669685c27fd3c7f,2946,3948.295,1,45,3450,5617.5,1,3
ca2f88490f7ebc64863418936c9483e6,9820,0.7885,1,1,0,13.4925,0,2
8847a9ff4dd4df1ffd0e5e09c2499385,0,0,0,0,0,0,0,0
a2cfec4a2afd65ad857d5bc6e6b8f335,0,0,0,0,0,0,0,0
f49e86a1f678b02607208e9b638841a8,0,0,0,0,1322.5,12.6,1,1
8bb99c8986d064f60102fef67fd15099,0,0,0,0,0,0,0,0
f534eb1f5bff76e853fd2b81c556a629,0,0,0,0,0,0,0,0
5e58e65529c4909d0ad120defc7d681d,1230.446,950,2,1,1070.742,1050,2,1
12616ed153b31075e8022389f7cdedb1,6897.85278,8059.6195,3,190,7199.1265,5175.87,1,100
2902e50392a84c7711a28b0a5356a279,11783.10638,58900,2,5,0,0,0,0
f4433957be96b7dce98c4868f20edf50,109754.212,0,2,0,23805,42420,2,1
f1722780681d0097e8addce63b1456e0,0,34.105,0,1,5158.9,4725,1,1
a34be9fb12d3bed42b9254b662a1339c,0,0,0,0,0,0,0,0
ea8cb7772cd79bc25124e60452742608,3435.36006,0,2,0,3505.5795,0,2,0
b30137cbe6a56f499d4572dc6ecce13f,1473,475,1,1,78472.55,72087.0255,12,10
7628bc70c55d56e09aad95ebee5fd584,491,204.4875,1,1,0,106.6695,0,1
b75a170a013e4db7ede13058a4434b5d,0,0,0,0,0,0,0,0
4945874d1453575849c57a4fa4247702,0,0,0,0,718.75,0,1,0
5d28148f7f82a0d5db88446984bfa9ad,0,0,0,0,0,0,0,0
7bcb5ea3a2af0e15d123c49bbbb2d9c7,0,0,0,0,0,0,0,0
f93f25c19edf56df90b493864f82e915,0,286.6245,0,9,18564.3695,31681.545,1,10
2532ed2af2b5f8043a6e752d8899985b,12825.34226,12631.4945,6,92,13645.8655,11226.1485,1,15
cea5c3994ed612f4aa8f0b71dc243e46,0,0,0,0,0,0,0,0
4c8ae187166de75690caf7a1bc4be802,0,0,0,0,0,0,0,0
048cef7eb0bd20a21fee0c8593fe8873,0,0,0,0,0,0,0,0
7ea870a31543244ed9c4b34db30ac3d1,0,56.715,0,1,0,38.3985,0,2
b08c7ede5d68e3fc1fb4d70396c8d782,21211.2,21751.523,3,68,0,546,0,2
2ae1f928a7295dfdee6d3604c3468d0f,0,0,0,0,0,0,0,0
c0b0f85bd0a5fcdabcbe94b9e34c55ca,0,0,0,0,0,0,0,0
4e7a08373017c334d4f6edbf3d56599d,0,0,0,0,34500,0,2,0
c2fe183fc97f7c73ca086e9e964ab8ea,404584,391400,1,1,1610,1429.9845,1,1
adfdf82afcac1009dee433c4921ac24b,0,0,0,0,0,0,0,0
8c7676220ad4a3dd5fe7b49921e71019,0,0,0,0,0,0,0,0
a1c9ae3c6152a7730a716f9e13d06751,3095.34256,2994.476,1,1,3745.7225,3420.0075,1,1
28c023e2f583ef0bbc7c47a1363c8ec7,1178.4,1125.75,1,1,1955,1677.375,2,5
0c23dbad6a45f301d34d9b794c12fc62,0,0,0,0,0,0,0,0
7be1dd6cd7e0844b65503715e1dcc00f,0,0,0,0,0,0,0,0
f192e49311e5ce720b085563b3964319,0,0,0,0,0,0,0,0
046b88a4fed07303be45e50f9ba89bfa,0,0,0,0,0,0,0,0
c9413700a794df9cb9922464debafee2,0,0,0,0,0,0,0,0
fbebcf48fd23078a32e13accf84655db,155426.1286,292600,7,8,177271.902,314882.4,12,14
d15107f06311162a2a3f25d8f3c8c4a7,0,0,0,0,0,0,0,0
413c39884bb948c772f1d39e7f3a3e66,0,0,0,0,0,0,0,0
7fe97e858817ebd2bae007c9649cec0b,0,0,0,0,0,0,0,0
ffdd053fda6b0906fb838c8a4aadfdea,0,0,0,0,0,0,0,0
19a59b9940d33d0cc27fc81b77adae2a,0,0,0,0,0,0,0,0
0893ea27f0bf0e75ae6ca76e3988c71d,0,0,0,0,0,0,0,0
016e9b5c3778ca503bf604b088b08664,0,0,0,0,0,0,0,0
261409eaf3e088fd3dfb43b17c967a88,0,0,0,0,0,0,0,0
eb6317a855c76e99cddd75ea68b05a86,0,0,0,0,0,0,0,0
4d560693618351f37cf5897c66bbc6aa,0,0,0,0,0,0,0,0
36ee8b81e60bb269ddf2748738e3ee8d,49100,47500,1,1,0,0,0,0
228315be5a4c1119863cada837e0b8e0,0,0,0,0,86044.8515,40328.652,10,5
229dd3092c672169b4310bab3756e8ac,0,0,0,0,0,0,0,0
1bd556f33fe2bdc2b5d6369898a93650,471.36,950,1,1,1150,3150,2,3
d003b89f132936e718c47cd2ff986771,12146.56422,11863.6475,5,7,4016.95,3676.575,1,1
f70171a7444eb5f736dd272bde2eb0ea,644.192,0,4,0,64.4,0,2,0
84de04eae70225baac37f25c94e05d62,0,0,0,0,0,0,0,0
1290b44f692cddc082bd8825af2a6dc8,0,3105.417,0,22,0,614.25,0,2
b2867a9f42eb1e09db56386ab4040083,0,0,0,0,0,0,0,0
279fa58a3763c9e94575dc53a4e7c020,0,0,0,0,0,0,0,0
02861170cb1a375969e647798e3e5317,0,0,0,0,0,0,0,0
c071f8e7afbbf6e46c5a891047f99e0e,0,0,0,0,0,0,0,0
ac4d1bcf6b4a5589246b10196995fa0a,0,0,0,0,11.5,0,1,0
8e16c8e2d0273469f2b07e82677802f5,9820,4750,1,1,515433.2775,489589.401,7,7
0b1e373499d2c8cab107844f7cfd223a,0,0,0,0,0,0,0,0
dd93d3385f0903ec1c34e0e41185a21d,0,0,0,0,0,0,0,0
395533d41e67798ff24c4d7e63b3dd6a,363.54622,0,3,0,57908.9285,21000,5,4
d7bac8c99e4062691700878340d2ec7e,0,0,0,0,0,0,0,0
ddb6ad520e3407d692e69feff930cf8b,0,0,0,0,5865,0,1,0
edb78d34762f0a1d0dae7c8565aaf1f0,248347.8,186379.55,4,7,4600,63115.8255,1,8
185c4ca8302be1c2acd1ccc0f7459a0f,0,0,0,0,0,0,0,0
30e004b3a5ca6354e80ecd3cd7e200a7,0,0,0,0,0,0,0,0
29957bf726c8a22a00701faea4e18adf,0,0,0,0,0,0,0,0
e5fc19fa2dcfbfe0e5d359172fe832dc,0,3255.6405,0,2,5750,2544.549,1,1
56b0c38565ec6aa08ef2bc1222456dc6,0,0,0,0,0,0,0,0
340eb66d5a7f060aa24e06fb3f71543c,0,0,0,0,0,0,0,0
2f7e1594cc316e32f753602071dd5e51,613.75,0,1,0,0,0,0,0
094f2ac193332a16000065ea72fbf6b7,0,0,0,0,0,0,0,0
92110013316e63a9005433e2144f9e78,3376.116,3401,1,6,3811.1,4462.5,2,7
53ff4fe3dfba27667cf9db48338f8fda,0,0,0,0,0,0,0,0
c17d3cce09e08690454da64e8c550010,613.75,0,1,0,0,0,0,0
ac3e9b596bea836368db15bb7e9aed56,0,0,0,0,0,0,0,0
1097d800af6fbbe0b103550229c6a068,0,0,0,0,0,0,0,0
7a7819cdbe7f11c121755a73f389c318,0,0,0,0,0,0,0,0
16c7cffb656940e7303c334b81305d33,3240.6,3001.107,1,1,3795,3317.013,1,1
79e4af6ac534f972eae414da6f676414,0,0,0,0,0,0,0,0
250313e2e093c141c1cd3bf1c259aa9b,0,0,0,0,0,0,0,0
db903b919c4e2b04b07e576bfa06aed0,0,0,0,0,0,21000,0,4
bc36580c79d7355c6c68b62c35d91a58,392.8,107.673,1,2,0,39.942,0,1
bdda475e97a10d54090538d8b44bd18e,0,0,0,0,0,0,0,0
f9623e2831f29a57399f09b7d311ba50,0,0,0,0,0,0,0,0
6b8543911ee1a02a00418c5453619823,0,0,0,0,0,0,0,0
5e128bcbc744eef9aff7fb2f25dc833d,11103.1794,5225,1,2,10661.65,5775,2,1
a83b15ce024cb8519ca613dfb98cf3be,0,0,0,0,0,0,0,0
74100206e5808a01712f6fc83fda010d,0,0,0,0,0,0,0,0
5f3d4b447fe7d84a57dc955d7275ded7,0,0,0,0,0,0,0,0
1b6cfe35abad67e9c2be816fd297245c,0,0,0,0,0,0,0,0
ae2e33ada3e5d9d67d5df34959366f3c,0,0,0,0,0,0,0,0
cfa107cfe5eab4ca0297fcbcd7950b3e,0,0,0,0,0,0,0,0
7f47df768e975de0d2c27ef724e6d538,0,0,0,0,0,0,0,0
ea9ee3fdd9a9de6d08b5fdebfe7fd805,0,0,0,0,0,0,0,0
e0669afd90c5d1713f4188eb73ce7893,0,0,0,0,0,0,0,0
90a73e70a1fefc06a382874e56704c92,49797.54406,47500,2,1,816.8795,0,1,0
f4d477980f80b2280df415c9fea0da20,0,0,0,0,0,0,0,0
c1e9cbb369142a7a58ad21f60f9dc754,0,0,0,0,0,0,0,0
03fa73ce25c81459eda8bbc3242ec7b1,883.8,712.5,1,1,1150,1275.75,1,3
9667dbfe4e965f8f2a7d8fbe117ec38a,19613.486,21280,2,3,4330.9,0,2,0
12dccac6092d51ce6f4cddf40dc01154,0,240.635,0,3,0,189,0,1
863d051e46c5a405935bbdbfefa05f62,0,0,0,0,0,0,0,0
3fdcd230fd3d1a8dd1e874d740a3cf25,0,0,0,0,0,52.5,0,1
6e55f7a3f88173ddada7e106cc3bab13,0,0,0,0,0,0,0,0
f6e2a7e8bdbeac4762b9ae9dc60632f0,699.184,672.752,4,28,304.75,241.4685,4,24
bd868029c3fd045436b9312c83bf827e,0,0,0,0,0,0,0,0
f10f2653f4569f69015d99b8ef5f1558,0,0,0,0,0,0,0,0
3b3345def1a78a0c9df44bc2e4f7e599,3318.50206,0,1,0,3629.699,3281.8695,1,44
5b733f11c7ef435ae8b3a0df2ebefe30,0,0,0,0,0,0,0,0
429fb794fcbe61bfd32d976d951b387d,0,0,0,0,0,0,0,0
e470dec15ff1e19fb170528d176ad7e4,0,475,0,1,984.4,945,1,3
2b82a5280cb16ad448385250664b3839,0,0,0,0,0,0,0,0
400c794f31a4f7cb041ca6d4e50373fc,0,0,0,0,0,0,0,0
229639252ba496253b7c27f918d9fce2,0,0,0,0,0,0,0,0
50ef3e93f5cbbfa8ed95fa13d4f7c5a1,245.5,0,1,0,92,0,1,0
5f85ea9619ab50b291042efe332ce040,101.27366,0,1,0,118.588,0,1,0
f3ebd31e740258cedd4e6908c2cd9a9d,171279.8312,169771.384,9,74,388152.301,427449.12,13,70
8ff17599b0f499c4765e7fe1bfbae1fb,0,0,0,0,0,0,0,0
d8a3f7cd1a9109a8ab0167ca98cca0dd,3731.6,3609.107,1,5,4370,3990,1,4
4a486f59e410e8c9c8459f74bb54d9bc,0,0,0,0,0,0,0,0
c12d6e335e4a251da0028902b13c5ee7,0,0,0,0,0,0,0,0
bc6163ebae5f432b2bba741118df1c58,0,0,0,0,0,0,0,0
110ea1da8cf348564e65135808c7c58d,0,0,0,0,0,0,0,0
b4a95982c6f837d17daae769680ae949,13109.7,12682.5,1,1,0,0,0,0
8b82800f318929f9a0fb7656508d4dea,0,0,0,0,0,0,0,0
c14806e274f409e15e9dcffba577783c,0,0,0,0,0,0,0,0
6cf52e5b77ba26133340e25e76acb714,1.964,0,1,0,7024.407,1155,3,3
476fb08d7b554719d860f662c56b8014,0,0,0,0,0,0,0,0
ffcacca6253166192c2f80cb31a3d9c7,0,0,0,0,0,0,0,0
8f41b2aa48af998c8a30e2227e14a92e,494625.1316,482500.725,32,8,575323.173,606040.8795,27,9
9b566d13bcd4851abe4bd36c212cecaf,0,0,0,0,0,0,0,0
0b8cedc2d4c28ce1705bc81cc9cf9298,1934.54,241.661,1,10,3036,913.3845,1,27
fd9137b5883a09b90342e138316fbc9d,0.76596,0,1,0,0,0,0,0
8e4be641705551703856bcf2224e67d8,519.478,511.594,2,49,603.75,1071.7875,2,149
8d5c72b6cdab9ec6ac20d7e75caed35f,0,0,0,0,0,0,0,0
cc69b176a9cb074aa698739cfa3e11b9,0,0,0,0,0,0,0,0
33c9de9f0cfccccb53ce79ac09477d88,4124.4,3583.438,2,32,637.1,674.625,2,3
18d45c6d3ee2fc3434903039c7b118c4,0,0,0,0,0,0,0,0
1dc456b74661853dd6100ab5e4957dfa,0,0,0,0,0,0,0,0
4cc9db5e25277ac102907ce0a4bde511,0,0,0,0,0,0,0,0
828279d8c8a97de34b5f98ab15323227,0,0,0,0,0,0,0,0
cad9545a5c05b1c6ef589355e45a4c86,0,0,0,0,12405.05,4838.7045,1,1
e8195abab6ecc26efbb11865bd5620b8,0,0,0,0,0,0,0,0
5e75a016b58ce168f3d84f0fe9e85da9,0,0,0,0,0,0,0,0
f184cff12eca3f24b879e86aad09eecb,0,0,0,0,0,0,0,0
8ce39a4c390ea770b1de208af28684c4,0,0,0,0,0,0,0,0
879b9aa297a352c5da4e11e20ddecaca,0,30305,0,5,0,0,0,0
ef45e58b9f81be887fe1ef5162a92cd9,1730.284,0,4,0,0,0,0,0
92c67e7ca8a018715d6dd09459819bd6,613.75,0,1,0,0,210,0,2
377cd92573554f4c0166875e1aa048ce,613.75,0,1,0,0,735,0,2
09fcb285dd4e956865641224584245dd,128.27866,0,1,0,150.2245,0,1,0
4145f3de0b9f5463ba0a581fd268c1b9,2000.59914,3445.9825,4,26,70913.6,66023.6535,9,35
8c20f4601c001fa07fcee600c8a302c4,0,0,0,0,0,0,0,0
ea2c96f47729e989b8150734af18ad8e,0,0,0,0,0,0,0,0
7652c49c550bc855fca4f3f28fe089e9,2071.88252,0,2,0,1612.3,3859.884,1,2
9336d688bb29096b28eb0177b94cceff,0,0,0,0,0,0,0,0
095c5aef8064575b5999e06b781e2f3a,0,0,0,0,0,0,0,0
c9077362ca219661360b81335299e9a1,0,1937.658,0,1,0,2036.349,0,1
d98fb5eb0bfa13fc8fc073581934f9b0,30540.2,29628.22,3,39,805,790.23,1,29
1eccad51686c22e5809a5d18ec2d9312,0,168.796,0,1,0,223.524,0,1
4e426db1fa4d16e6b073325805c8e517,0,0,0,0,0,0,0,0
1fb99f6e1e5770b1c335b69756498114,0,0,0,0,0,0,0,0
f8c27e4b5277310045af38190d076208,3093.3,2980.4825,1,1,3608.079,3294.2175,2,1
d26f1915eb222cc72d352acfd0295aa3,6058.94,1519.6865,1,16,6831,3282.3105,1,59
bf43bc4cc782c584bfcded86837d0a18,1693.13494,0,5,0,461982.7955,420000,7,2
5294bf5b01e9dd3860ee45578f56a887,150.51114,0,1,0,176.2605,0,1,0
3f20b0616b95df5254eec7ec250e0674,697.54406,0,1,0,816.8795,0,1,0
8da97fd83ddd11891982e0d42fdd835d,0,0,0,0,0,0,0,0
08cfb6f4a254a482a98edfbc3e465638,27284.3299,29570.4505,6,66,8499.075,10525.725,6,30
61d0de204bbce8ac898188848b32fc5c,0,0,0,0,0,0,0,0
34e28f75ad04ed7f5baee01e8d59a0fa,0,0,0,0,115,0,1,0
43d5f86f27a24cde3e92c596eed7d7c5,0,0,0,0,0,0,0,0
20b127666af82038db48be0e74606af8,2455,2425.7965,1,1,2545.4905,2681.1435,1,1
a4e34d471b228c78c6d03dd9a4f91f0b,0,0,0,0,0,0,0,0
2281c336ab63aa25d3a71a2c8542ef7c,0,0,0,0,0,0,0,0
06a2a9d5cb50ac5f231cc1e8568c8d3f,0,0,0,0,0,0,0,0
2d2350b8368d4d4be5491bc0625cf213,0,0,0,0,0,0,0,0
21148c78219ef536ec4cc62072056401,0,0,0,0,0,420,0,1
6657f81016613f2809e9e03160056088,0,0,0,0,0,0,0,0
b5c406d719a4a159a192af58e01f7cd7,0,0,0,0,0,0,0,0
e6640a5ffa24d6c1a9602dfa07f78c87,0,0,0,0,0,0,0,0
aa2513a8f8d2d7b2e99bba6ced821096,0,0,0,0,0,0,0,0
0efd2eb9b972b3eeaedf697b1813cc17,4909.3617,121.581,1,3,0,10.542,0,1
3e4e7563557d9effd0cf8fc3dd8a890a,0,0,0,0,0,0,0,0
1c3d541580333fc7d2f14b6598c1b8fd,0,0,0,0,0,0,0,0
bc62674143f7f3ed71d3b30b4cfdb4ad,44677.88706,41601.621,28,39,45975.712,40300.407,12,27
376c8c91734fb3149f2d9a3d4a4ed166,157.12,7030,1,7,271.4,42525,2,5
16ccbdb00240a0467ca51be8de763b4f,0,0,0,0,0,0,0,0
bab144286f32eb9002f4935f8df924c8,0,0,0,0,0,0,0,0
43b8ecac167711b9bb80dfeab416acc0,0,51.11,0,2,4025,3885,4,2
d307aee4ded4603a33ab978162dcd602,0,0,0,0,0,0,0,0
c9268ab44af845fb42d7c6f65419502c,907962.2769,1259132.09,5,8,11358408.09,9882605.481,19,22
618d1a14a13efcf5bf400c4244d63064,54148.89408,52269.1995,2,6,0,0.0105,0,1
17de807403c9ec980e3c7033ca2ffb51,0,0,0,0,0,0,0,0
88d3fdf59f7872ae11cce8bddde30a74,0,265.05,0,3,0,52.5,0,1
b659d86fdcdf5077ce18957dfbb6a2c9,0,53.561,0,4,0,107.709,0,4
2ca7554733bf9ac5cb89c816c998aee9,0,0,0,0,0,0,0,0
d45aa8944e4e9c8b6d61dfa004e4c9d1,429.39914,0,3,0,173010.186,0,6,0
6496c132a350b19695a3756483ef7657,0,0,0,0,0,0,0,0
1be2a01095e9febc10416f45336b03c9,78560,76000,2,2,0,0,0,0
be1fefd241f346afb991ad6e763d5fc7,613.75,0,1,0,0,0,0,0
722f0acce09d64810436b0cb2f5c7dfb,0,0,0,0,0,0,0,0
c70bcaea0df0cf4710977fed556bb175,0,0,0,0,0,0,0,0
0c07398b9db99b1a82e666ae4e1a7716,0,0,0,0,0,0,0,0
8b0f05226bb9b4a87376ac60aa2877b0,0,0,0,0,718.75,0,1,0
c6641f26bcb868ce5545311d2dcfae6e,0,0,0,0,0,0,0,0
deec97d3dc9b89758db4a9b6d42673ea,0,0,0,0,0,0,0,0
95a785bf389a142f8d3b032792de7536,0,712.5,0,1,920,813.75,1,1
7cb191e1b47b6410b7cd7b3f05414325,0,0,0,0,0,0,0,0
38f1310155b3fe961bcaa25194c6839e,0,0,0,0,0,0,0,0
159a4c4f3db3c4dac2c243c774e59069,613.75,0,1,0,0,0,0,0
b531fe89dd3c48a1dba4a5a0b76e97fb,0,0,0,0,0,0,0,0
3da9cdcd1904cd1ccaaa65c8adbc40c1,2294.7376,0,1,0,2687.32,0,1,0
5d093441929162c01825857a0f35bc58,8348.964,8034.4445,3,17,0,5.628,0,1
f9fbc649c95e478dd58080648ba7b634,9896.596,9500,4,4,41994.5385,38430,11,18
357d7a93779fb032faef261766c6c5a0,0,0,0,0,1146.55,420,6,1
772b6090474434e0ef5ce965bab95e07,539.79558,172.3015,22,3,542.294,0,19,0
b53dbf0f28bf1ce1d48d0ee32489eeb1,0,0,0,0,0,0,0,0
7b2f6b219b8f3b06430736f7b4e84b32,0,0,0,0,0,0,0,0
1f262218df0f33ff22a2d4013c0eecca,0,0,0,0,0,0,0,0
7dc61180faafb9c6fb13ec136a7a8dab,0,0,0,0,0,0,0,0
ee8bc25204fa65f6e5cac36be0769417,5548.3,4115.362,2,55,5464.8,3694.656,1,7
cff641838b5f973526716612d5358c19,5160.46892,5096.75,4,2,6011.7745,5040,5,2
63a6168de1f003055e2c23cab717f8e1,0,0,0,0,0,0,0,0
ffd084eb04da7c57c27117af47bc14e1,0,0,0,0,0,0,0,0
b9f55b263dd9b7a13be8e62cfc072d43,0,0,0,0,0,0,0,0
f118771517eb896bd63d85f774fc9bed,0,0,0,0,0,0,0,0
56fac3616e7d00cfabd790d6c5dc50b4,0,0,0,0,0,0,0,0
4030700c6fd4e5627a4c31e0c62b14be,0,0,0,0,690,0,1,0
dac470b3bfdbea5ebb21a7f2ee682934,0,1026.741,0,22,0,1250.739,0,21
22a6a3aed6ee887049c4796e375077b2,7785.11924,0,1,0,9156.139,0,1,0
5f91ba95e0aa51a1e57c3d9bfea84080,0,0,0,0,0,0,0,0
3eee4fd62402fb5f22bb56a45ef3e576,0,0,0,0,0,0,0,0
b855cae9f2ae1e753847ae60e388129a,0,0,0,0,0,0,0,0
02e6b6a42df11151e999839842d5d162,0,0,0,0,0,0,0,0
e4c5165381b83880b66e3fcb56757c6e,0,113.924,0,1,0,155.5785,0,2
d25c2ccd6299bd1f787ce7d8284c8172,0,0,0,0,39100,13545,7,4
752f2a00bd65df37f4111f6df47c3605,0,0,0,0,126.5,84.0105,1,4
c0a3d6502d8d27ee717be4db8b48c5ed,0,0,0,0,0,0,0,0
ebedf56147819dd7e69e12b655496ca9,0,0,0,0,0,0,0,0
f72e2c347ecd20f64560eb0e4791b8c6,0,0,0,0,0,0,0,0
57a3451e694268524c497191fad1e927,0,0,0,0,0,0,0,0
1f8717e3b125dce4c1a26e5b3d52ee9a,0,0,0,0,575,0,1,0
1b5c010e79eec5207f578dd2a77d8adc,3179.716,2945,1,4,3835.6295,4725,1,3
ed3880a613e2932d57584be46102ffd9,20464.88,20834.184,4,17,10407.5,9450,1,3
6dd1e0c6b34642266e97555508594b07,1076.84156,1045,2,2,1261.067,1680,2,3
092e966e692ff214dc0303ba69ee1439,6572.30996,6359.357,2,2,4317.169,3941.763,2,2
2f3193c48eb8fe14ca64bcb7a579e41e,0,0,0,0,0,0,0,0
47de00c20676e3a80a214627690e4871,0,0,0,0,0.115,0,1,0
5e0ece099d1ffb3bc1789e7e2eb50b7c,0,0,0,0,0,0,0,0
9499f7d1690304a2d0f0c4b0d1d3690a,0,0,0,0,0,0,0,0
b644544dceb75005c206687ae40e57a1,0,0,0,0,0,0,0,0
05a322bd2edef5652677bd4e63985c27,0,654.9965,0,19,78.66,1078.896,2,30
3f772f34e215198054a6e829894accd1,613.75,0,1,0,0,0,0,0
b8a79b3c9198032a2ef06cd645dc1af2,0,0,0,0,0,0,0,0
33c6e56a651f6113a99f6c89cf28efa2,0,0,0,0,0,0,0,0
308892b79a8c1fbd20a1f391fad8a7eb,0,0,0,0,0,0,0,0
b9ee2f62391bad2f7d6a69668fcd769c,0,0,0,0,0,0,0,0
65e0d406dfdb6f8564ea2f7088fa1c29,0,0,0,0,0,0,0,0
ba9db0f70de50c1f0ae36e2ca61d4b7d,0,0,0,0,0,0,0,0
49350a0bc919c8cff4445d5bbb0347f5,0,0,0,0,0,0,0,0
949417a1a718e0b3623e9bf8f39d5b97,2062.2,3651.1445,2,32,11050.212,2796.0345,11,61
b1ca7d0c47dfe5ecec2f8a94af58117d,0,0,0,0,0,0,0,0
71e1a26075b8c35675f180a31b696cb6,0,0,0,0,0,0,0,0
e4e3f9e1e62999f34b0f50759605987f,0,0,0,0,0,0,0,0
aa8670f2f4d21161e19cd48dd00f858c,0,24833,0,27,0,5.25,0,1
2282850870abe1f8fd31966655597198,0,0,0,0,0,0,0,0
565a4c9d4d8b60d1c07e33e8de0b0ca6,0,0,0,0,0,0,0,0
95289c476113e45852147de604fc20ad,12955.526,8259.5185,10,15,4795.5,6792.198,16,27
13d14e735edb61e33f692150893c4b0b,0,0,0,0,0,0,0,0
92ce73150996109f63bace4740fa3736,0,0,0,0,0,0,0,0
f09ad6a3798f9ea6458848d684464a5e,0,0,0,0,0,0,0,0
2cf6d328eb0cf06bf6d3f0090bf094c0,1178.4,0,1,0,0,0,0,0
07e59a590a2d9779416a30c57ec65d3c,0,0,0,0,0,0,0,0
fa1be8059fad5576f61811c38bb8c814,0,4275,0,1,6900,25725,1,2
467c313cd807e711400a650c03979c8e,378659.2,362150.4215,3,3,15525,2765.259,2,2
94fbd66358d48415d2f23d3969ccd53e,0,0,0,0,0,0,0,0
0107f8b3acd8c98e858fb0d5e6eff85a,505625.4956,492100,6,4,655.5,315,5,1
cfb64b7a2a2cb77d8d10d4d04ecb6fe7,0,0,0,0,345,0,1,0
66f57c3c5d5e83ed741d9b89852e447d,0,0,0,0,0,0,0,0
75f82a942950d48b19183dfdd4875603,97218,47500,3,1,0,0,0,0
0304ce4744307e1402e07590d83f2201,0,0,0,0,0,0,0,0
10183b89eeb3fe23346f83b6df7ff65b,0,0,0,0,0,0,0,0
0969a00cba2e97c1772c7e4cf92ee3f1,0,0,0,0,0,0,0,0
0efec90c6acd818336a864429374aecf,2657.4393,1425,1,2,6307.9455,4517.415,2,33
f420f4f791d1f84af5e03ff823727a43,0,0,0,0,0,0,0,0
a19fa0594a4f62103e55a4f63fb1716d,36982.12,39900,8,3,47150,32603.55,7,3
ccdacf17809d6a988c584826e505d7b5,0,0,0,0,0,0,0,0
c06e6454c299a3db96c3b40625bba8fe,0,0,0,0,0,0,0,0
badfc41ea41bdce06f8918602214f57c,613.75,285,1,1,0,0,0,0
2e9a9ef5ae735960cd14f6c0e88b19b9,0,0,0,0,0,0,0,0
ef4f67ed8fc2c7dc6be55f5f45404ca4,98.2,73.15,1,3,3814.55,10.5,2,1
15af69e44b882fe8d2d12c1988c69e9a,1742.068,1685.4045,4,5,919.908,839.916,2,2
1c25540308a9b945fe7cefd9ffd529e1,0,0,0,0,0,0,0,0
4467904ad481cdfe037e2abe355de372,1643.868,1411.3295,2,16,1447.735,1402.296,4,16
cd38e32dc7f068a9aafd62e78c67ce9f,57123.431,55014.9845,9,35,74756.555,69045.207,8,55
8c2ea34e3a30ef68f12ee53656bf7308,0,0,0,0,0,3150,0,1
f7e7631e2f3bcefe605a7c4ada450504,0,28.6805,0,2,0,0,0,0
215ce9a89e75cc736a425965f99a9ada,0,293.1605,0,1,575,159.1275,1,1
ecc4812fbc3841f6ec59f89b28ffe178,982,0,1,0,0,0,0,0
4a94b02a992088a3e4bdc4af045e69d2,164.976,1921.869,1,30,0,1493.793,0,15
c5644e72d132d4e74aed12acd739deb9,0,0,0,0,0,0,0,0
c761ef9c3812e3714c5908c1232d784d,0,0,0,0,0,0,0,0
4bd60bd55ed6baa0bbdd624d4f491019,19.64,0,1,0,0,0,0,0
d679f34ff7ea234c67fa4ce8aec01373,4963.38152,4750,4,1,213331.9115,101289.3,7,5
adbcdd678634e20b85d7c8fa3d078863,0,0,0,0,0,0,0,0
aa9555caf369d9272cff9bd6b3a1c36e,2261.27104,1420.079,1,6,2327.5655,2276.652,1,8
daebf3687daa3517d6545e9fc53277f1,2946,4712,1,9,2081.5,7922.775,3,9
eafd0dce98420cbb8458d0856d0e4808,3082.34088,5012.276,3,73,3598.166,3074.9775,3,42
7a276366bf97c6a6bc3421bc7727fca1,750.94522,726.75,13,2,696.808,531.72,14,3
26dc9ce0e39c7023b87ad11c7903836d,0,192.318,0,2,230,95.97,1,1
98ba58d9af24e0b039115999017aaf41,0,0,0,0,0,0,0,0
d5ea93469e7a63bd6b3b4b3cef31b2b1,4668.71278,4515.5685,70,72,6914.973,6314.8785,102,153
c20ee97a452c6e9241545a80e8fc3664,0,0,0,0,0,0,0,0
f56c3c89f12e9122abf4e72b959b2051,0,0,0,0,0,0,0,0
36ef85530eb5b908482ea02cb2e8ccfb,98.2,0,1,0,0,0,0,0
861598a6a4069043ba291f9cb4168b4b,0,0,0,0,0,0,0,0
11002549e994363424cc020df8f79d91,0,0,0,0,0,0,0,0
80224d748afa2c63da7885643a0cba23,1021229.957,941602.95,16,3,211820.823,223408.5,11,3
486f8830ed65362281e072b92ca6c1f3,0,0,0,0,0,0,0,0
